,RowId,Airline Name,Review_Title,Review Date,Top Review Image Url,img_resnet50_score,img_resnet50_label,img_blip_caption
1144,14232,LATAM Airlines,"""Disappointing Premium Economy experience""",21st November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_4615-500x500.jpg,6.567905902862549,photocopier,the inside of a suitcase with the door open
1145,14233,LATAM Airlines,"""Enjoyed it as a budget short flight""",19th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/A2E3D058-2A28-483B-8486-EAE3C39E1298-500x500.jpeg,5.6296257972717285,packet,a tray with snacks and candy on it
1146,14235,LATAM Airlines,"""how kind and friendly the crew was""",24th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG_6568-500x500.jpeg,5.132872104644775,packet,a can of person ' s coffee and a can of person ' s coffee
1147,14247,LATAM Airlines,"""just incompetent and awful""",6th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/20230903_191050-500x500.jpg,6.172497749328613,mobile phone,the text on the phone is not visible
1148,14251,LATAM Airlines,"""I would strongly recommend LATAM""",15th August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/IMG_6632-500x500.jpeg,7.112302303314209,plate,a bowl of food on a tray with a glass of water
1149,14255,LATAM Airlines,"""I will never fly LATAM again""",20th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG_0929-500x500.jpeg,5.222329616546631,library,passengers waiting at the airport
1150,14262,LATAM Airlines,"""It was a pleasure flying with LATAM""",17th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/A247D135-ABE6-4927-98A9-87ED429E1094-500x500.jpeg,4.58027458190918,tray,a tray with food and a cup of tea on it
1151,14263,LATAM Airlines,"""crew were extremely nice and courteous""",17th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/64E96517-04AE-4D41-AB30-FA31D746E622-500x500.jpeg,5.462540626525879,packet,a tray with a cup of coffee and a bag of chips
1152,14264,LATAM Airlines,"""flight was quite uneventful""",17th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/7DDF4CA4-9974-4764-999A-B72E621DDF57-500x500.jpeg,6.432511806488037,airliner,a plane parked at an airport
1153,14265,LATAM Airlines,"""flight wasn’t bad at all""",10th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/B43BA985-A8F1-4998-91F1-342C58646741-500x500.jpeg,4.419857978820801,microwave oven,a tablet with a cup of coffee and a bag of coffee
1154,14295,Laudamotion,"""flight was great""",28th August 2019,https://www.airlinequality.com/wp-content/uploads/2019/08/9E6990CD-1532-4BAF-BD32-0E094B7170FE-e1566911297755-500x500.jpeg,6.641904354095459,airliner,a couple of planes are parked on the tar
1155,14322,LC Perú,"""without any complications""",30th May 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/W4-IMG-20160511-WA0039-1-500x500.jpg,6.654831886291504,wing,a red and white plane with the word ici on it
1156,14363,Level,"""slightly superior to Norwegian""",13th November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/IMG_4060-e1573595975298-500x500.jpg,5.217947959899902,swimming cap,a man and woman in a car
1157,14529,Lion Air,“Service on board was non-existent”,20th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/2024-0314-9-Indonesia-500x500.jpg,4.965279579162598,turnstile,people are standing in a room with luggage
1158,14531,Lion Air,"""Worst airline there is"" ",9th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/20240109_134144-500x500.jpg,5.612905025482178,seat belt,the seat is empty and the seat is empty
1159,14567,Lion Air,"""Would recommend Lion Air to anyone""",1st November 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/IMG_20191024_203500-500x500.jpg,6.183258533477783,packet,a person holding a container of food
1160,14575,Lion Air,"""A little bit delay""",31st July 2019,https://www.airlinequality.com/wp-content/uploads/2019/07/C157AF9B-0F57-4020-BF2C-8981BCE0A426-e1564556950851-500x500.jpeg,5.451562881469727,wing,a plane on the tar
1161,14595,Lion Air,"""it's always delayed""",16th August 2018,https://www.airlinequality.com/wp-content/uploads/2018/08/IMG-20180815-WA0004-1-500x500.jpg,5.3557233810424805,CRT screen,a large screen showing the timetable for the arrival of the plane
1162,14606,Lion Air,"""experience was not pleasant""",6th May 2018,https://www.airlinequality.com/wp-content/uploads/2018/05/E53BBECB-F796-4AB7-8102-9E1D9BF7784C-500x500.jpeg,5.902929782867432,toilet seat,a close up of a toilet with a black seat
1163,14608,Lion Air,Lion Air customer review,5th May 2018,https://www.airlinequality.com/wp-content/uploads/2018/05/7CBB0878-930E-42BD-B5E7-92F1983CF3CA-500x500.jpeg,4.826632022857666,seat belt,the seats in the plane are very comfortable
1164,14620,Lion Air,"""with 20 kg free baggage""",7th February 2018,https://www.airlinequality.com/wp-content/uploads/2014/08/2017-12-31-05.26.46.jpg,5.286625862121582,packet,a man sitting in a chair with a bag of food
1165,14632,Loganair,"""All staff were very helpful""",14th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/02B20D8A-4594-4013-96CE-0B24CBC6FD81-500x500.jpeg,4.608283996582031,wig,a woman and child are sitting on an airplane
1166,14641,Loganair,"""like to express huge gratitude""",29th December 2021,https://www.airlinequality.com/wp-content/uploads/2021/12/FC986714-AD47-48EA-ACED-9A17E33CEFEE-500x500.jpeg,5.707823276519775,seat belt,the seat in the airplane is empty and empty
1167,14642,Loganair,"""gave a fantastic impression on me""",28th December 2021,https://www.airlinequality.com/wp-content/uploads/2021/12/32E7EE12-0324-4372-8FE0-8F13F443D4C6-500x500.jpeg,6.572361469268799,washing machine,a window with a view of the street outside
1168,14653,Loganair,"""Loganair is an excellent option""",13th July 2019,https://www.airlinequality.com/wp-content/uploads/2019/07/Logan-Air-Magazine-500x500.jpg,7.695636749267578,monitor,a picture of a plane with a picture of a man on it
1169,14674,LOT Polish Airlines,“seats LOT still offers have a fatal flaw”,16th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG20240830105552-500x500.jpg,6.485342502593994,television,the cabin of an airplane with two seats and a television screen
1170,14690,LOT Polish Airlines,“a great flight with LOT”,28th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_4779-500x500.jpeg,8.078481674194336,packet,a bag of food on an airplane
1171,14691,LOT Polish Airlines,“the price is reasonable”,21st June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/KakaoTalk_20240621_193642548_01-500x500.jpg,4.102323532104492,American lobster,a tray with food on it and a cup of coffee
1172,14696,LOT Polish Airlines,"""The staff are so rude""",11th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_2949-500x500.jpeg,5.387170791625977,high-speed train,a long line of people walking through a building
1173,14697,LOT Polish Airlines,"""not recommend to travel with LOT""",6th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_2797-500x500.jpeg,7.897968292236328,burrito,a tray with food and a tray with a sandwich
1174,14710,LOT Polish Airlines,"""do not recommend this airline""",12th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/IMG_1058-500x500.png,5.8929290771484375,backpack,a large bag with a logo on it
1175,14731,LOT Polish Airlines,"""a tremendous experience for a budget airline""",27th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/20230926_100825-500x500.jpg,6.582557678222656,sliding door,the entrance to the terminal at the airport
1176,14732,LOT Polish Airlines,"""Definitely my last flight""",26th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/IMG_7225-500x500.jpeg,6.743113994598389,combination lock,a padlock with a key on it
1177,14751,LOT Polish Airlines,"""Their staff do not care about you""",29th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/WhatsApp-Image-2023-06-19-at-9.09.53-PM-1-500x500.jpeg,5.629532337188721,radiator,a close up of a metal object
1178,14767,Lubeck Air,"""Wonderful regional airline""",16th October 2020,https://www.airlinequality.com/wp-content/uploads/2020/10/0116275E-BEDB-45D9-A533-FA7EEDCED45C-500x500.jpeg,5.800441265106201,carton,a person holding a box of food in their hand
1179,14779,Lufthansa,"""no-service experience"" ",17th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/IMG_4236-500x500.jpeg,5.349208354949951,Petri dish,a tray with a glass and a napkin on it
1180,14790,Lufthansa,"""no information prior to approach""",23rd December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_0773-500x500.jpeg,6.019222736358643,wing,a view from an airplane window of the wing and wing of an airplane
1181,14792,Lufthansa,"""We had great flights and crew""",8th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/152dd6a8-dc92-4b10-a8ba-78689bd31cb3-500x500.jpeg,6.118640422821045,plate,the meal on the plane
1182,14797,Lufthansa,"""2-2-2 business class configuration""",8th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/IMG_3751-500x500.jpeg,5.594038009643555,CRT screen,a passenger seat with two monitors on the side
1183,14849,Lufthansa,“Both my flights delayed my luggage”,24th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/PXL_20240624_124924452.MP_-500x500.jpg,5.899142742156982,packet,a receipt with a receipt on it
1184,14864,Lufthansa,“should be more options to the food”,28th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/Lufthansa-Logo-1-500x500.jpg,7.073094844818115,printer,the interior of an airplane with a large logo on the wall
1185,14893,Luxair,"""this flight went very smoothly""",31st August 2019,https://www.airlinequality.com/wp-content/uploads/2019/08/02FDC9EC-2C88-4538-A749-C2DCF8389CA0-e1567186996814-500x500.jpeg,7.163738250732422,wing,a view from an airplane window of the wing and wingtips
1186,14894,Luxair,"""a complete lack of English announcements on board""",2nd August 2019,https://www.airlinequality.com/wp-content/uploads/2019/08/3CDA5363-AA29-4D05-8AC6-0F12788DD178-500x500.jpeg,5.841812610626221,airliner,a woman is getting off the plane
1187,14896,Luxair,"""Nice and smooth flight""",11th March 2019,https://www.airlinequality.com/wp-content/uploads/2019/03/27D2B9CD-0B97-45D5-9250-4E2A6BB746B2-500x500.jpeg,6.8080973625183105,wing,a view from the window of an airplane
1188,14897,Luxair,"""Very good flight""",11th March 2019,https://www.airlinequality.com/wp-content/uploads/2019/03/83302576-79D1-4B68-843A-BFED9649CAFD-500x500.jpeg,5.942875862121582,airliner,a view of an airport from a window
1189,14899,Luxair,"""I didn't receive my luggage""",2nd January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-01-10-55-06-20181223_212349-500x500.jpg,7.443936347961426,spotlight,a suitcase with a plastic bag on top
1190,14917,Luxair,Luxair customer review,20th August 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/image384-500x500.jpg,6.53171443939209,wing,a jet flying through the clouds
1191,14980,Lynx Air,"""no good reason to fly Lynx""",11th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/PXL_20240209_141615993-500x500.jpg,4.947605609893799,window screen,the floor in the train
1192,14992,Lynx Air,"""90$ Lynx Air charge for carry on""",24th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/image-26-500x500.jpg,5.552412509918213,plunger,a person ' s feet on a carpet
1193,15025,Lynx Air,"""experience was extremely pleasant"" ",23rd December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/08F54202-144A-4F6F-8317-6D40F69D479E-500x500.jpeg,7.679562568664551,backpack,the north face backpack
1194,15043,Lynx Air,"""highly recommend this airline"" ",1st December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_7615-500x500.jpeg,6.183082103729248,stretcher,the seats in the plane are empty
1195,15051,Lynx Air,"""Very much disappointed""",22nd November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/17006752517866848008367521777255-500x500.jpg,6.761772155761719,passenger car,the interior of an airplane with blue carpet
1196,15075,Mahan Air,"""efficient, helpful and friendly""",2nd January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-01-16-41-58-WechatIMG3-500x500.jpeg,7.842463493347168,high-speed train,the cabin of an airplane with people sitting on seats
1197,15076,Mahan Air,"""best airline in Iran""",31st August 2018,https://www.airlinequality.com/wp-content/uploads/2018/08/1-1-500x500.jpg,5.075186729431152,bakery,a tray with food on it and a glass of water
1198,15077,Mahan Air,Mahan Air customer review,3rd August 2018,https://www.airlinequality.com/wp-content/uploads/2018/08/IMG_20180723_124730-1-500x500.jpg,5.102899551391602,swimsuit,a pair of pants with a pair of shoes
1199,15080,Mahan Air,"""seats large and comfortable""",28th August 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/Mahan-Air-1-500x500.jpg,5.155386924743652,seat belt,two children sleeping in the aisle of an airplane
1200,15104,Malawian Airlines,"""My seat was filthy, uncleaned""",4th December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/IMG_7726-500x500.jpg,4.545644283294678,laptop computer,a green and white sign with a bunch of flowers
1201,15114,Malawian Airlines,Malawian Airlines customer review,30th August 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/20150728_102427-500x500.jpg,6.718985080718994,airliner,a small plane parked on the tarmacl runway
1202,15119,Malaysia Airlines,"""highly recommend the airline""",3rd March 2025,https://www.airlinequality.com/wp-content/uploads/2025/03/Photo-1-2-500x500.jpeg,4.787747383117676,sarong,the crew of the flight crew
1203,15126,Malaysia Airlines,“attendant was angry”,16th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/Malaysia_Airlines_Meals-500x500.jpg,4.046395778656006,plate,a tray of food on an airplane
1204,15130,Malaysia Airlines,"""very comfortable and relaxing""",2nd January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/Malaysia-Airlines-Boeing-737-800-Business-Class-seat-3-500x500.jpg,6.105865478515625,seat belt,a blue seat on an airplane
1205,15157,Malaysia Airlines,“cabin crew were friendly and welcoming”,10th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/photo_2024-04-30_16-57-18-500x500.jpg,5.451237678527832,pot pie,a meal on an airplane
1206,15160,Malaysia Airlines,"""cabin crew were attentive""",6th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_2780-500x500.jpeg,6.289517402648926,wing,the airport terminal at chang changzhouan
1207,15163,Malaysia Airlines,"""cabin crew were very friendly""",30th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/photo_2024-04-30_16-57-18-2-500x500.jpg,6.312380790710449,plate,the meal on the plane
1208,15164,Malaysia Airlines,“cabin crews provided excellent hospitality”,30th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/photo_2024-04-30_16-57-18-3-500x500.jpg,4.543683052062988,broccoli,a tray with food on it
1209,15166,Malaysia Airlines,"""clothes in my suitcase were wet""",29th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/38803356-B2D3-4A8C-9007-2359EF4A9D11-500x500.jpg,4.487490653991699,plastic bag,a suitcase filled with clothes
1210,15171,Malaysia Airlines,"""very friendly and nice crews""",25th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/WhatsApp-Image-2024-03-25-at-14.09.33-500x500.jpeg,5.60953950881958,car mirror,a view of the rain from an airplane window
1211,15176,Malaysia Airlines,"""No snacks, beverages or water at the gate""",18th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_0498_Original-500x500.jpeg,4.63807487487793,baluster,the stairs on the ship
1212,15183,Malaysia Airlines,"""Terrible experience""",21st February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/image-30-500x500.jpg,7.588413715362549,high-speed train,the inside of an airplane with people sitting on seats
1213,15187,Malaysia Airlines,"""a fantastic airline""",11th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/IMG_3506-500x500.jpeg,6.522375583648682,airliner,a plane at the airport
1214,15188,Malaysia Airlines,“Worst customer service on check in”,6th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/IMG_0499-500x500.jpeg,6.721378326416016,baluster,the stairs on the ship
1215,15199,Malaysia Airlines,"""an awesome experience""",1st January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG_20231231_095828-500x500.jpg,5.265368461608887,refrigerator,a man in a gray suit
1216,15227,Malindo Air,"""Disappointed with the service""",13th February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/0FA1D490-8E46-4082-95C4-D77CBEFE4499-500x500.jpeg,4.972990036010742,stick insect,a hand is holding a piece of metal that has been scratched
1217,15270,Malindo Air,"""payment policy was so inflexible""",10th February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/Baggage_broken-part--500x500.jpg,4.656261444091797,waste container,a suitcase with a broken handle
1218,15282,Malindo Air,"""a waste of time and money""",27th December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/15773761001556402242505599517000-500x500.jpg,5.982142448425293,prison,passengers waiting at the airport
1219,15296,Malindo Air,"""hand carry baggage broken badly""",22nd November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/20191121_065908-500x500.jpg,3.6800405979156494,tool kit,a blue suitcase with a black handle and a white shoe
1220,15306,Malindo Air,"""Terrible experience""",27th October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/1CF4FE61-67F3-4779-976C-0E99037DFE1F-e1572112592144-500x500.jpeg,9.335756301879885,passenger car,a crowded bus with people sitting on the seats
1221,15309,Malindo Air,"""delayed for few hours""",30th September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/15697517354534288209069593961734-500x500.jpg,5.552579402923584,monitor,people sitting in chairs in an airport waiting for their flight
1222,15350,Mauritania Airlines,"""hard product is pretty new""",27th December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/D6768B7A-FB12-480E-A09C-696F2E336C08-500x500.jpeg,5.209915637969971,home theater,a large room with a lot of furniture
1223,15354,MAYAir,"""worst customer service""",22nd November 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/image684-500x500.jpg,7.338488578796387,menu,a receipt with a receipt on it
1224,15355,MEGA Maldives Airlines,"""never going to fly them again""",26th February 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/20170224_130225-500x500.jpg,6.819296360015869,limousine,a man and woman sitting on an airplane
1225,15359,Meridiana,"""Avoid this airline at all costs""",25th September 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_1932-500x500.png,-1.0,error,a cell screen showing the time of the day
1226,15372,Meridiana,"""they do what they say""",19th August 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-1694-500x500.jpeg,5.727104187011719,limousine,the seats in the plane are empty
1227,15373,Meridiana,"""flight attendants were very accommodating""",29th July 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/2016-07-28-10.33.52-500x500.jpg,7.0640788078308105,airliner,a view of the airport from the window of the plane
1228,15502,Monarch Airlines,"""good value for money""",15th October 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_5181-3-e1476543713110-500x500.jpg,6.158506393432617,wing,a view from the window of an airplane
1229,15520,Monarch Airlines,"""leg room was appalling""",27th March 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-459-500x500.jpeg,6.221197605133057,seat belt,a seat with two seats and one with a yellow seat
1230,15524,Monarch Airlines,"""efficient, polite and friendly""",7th December 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/image238-500x500.jpeg,4.946544170379639,palace,the col col col col col col col col col col col col col col col col col col col
1231,15538,Monarch Airlines,"""choose a different airline next time""",17th September 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/image522-500x500.jpg,6.004323482513428,wing,a close up of a car with snow on the windshield
1232,15583,Montenegro Airlines,"""a decent airline""",15th August 2018,https://www.airlinequality.com/wp-content/uploads/2018/08/5D30678D-DC80-4CAA-9C53-1A281E55EAF1-e1534238740854-500x500.jpeg,7.002294540405273,waste container,a toilet with a trash bag in it
1233,15600,Motor Sich Airlines,"""definitely fly Motor Sich again""",1st September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/15F39336-D5F3-4F88-A5C8-C38F65FBE5B5-500x500.jpeg,7.003324508666992,high-speed train,a man is standing in the aisle of an airplane
1234,15605,Myanmar Airways,"""it did not disappoint""",3rd June 2018,https://www.airlinequality.com/wp-content/uploads/2018/06/Screen-Shot-2018-06-02-at-10.34.28-PM-500x458.png,5.404356479644775,plate,a tray with food on it
1235,15630,Myanmar National Airlines,"""I regret flying with them""",29th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/image-60-500x500.jpg,6.201447486877441,butcher shop,people waiting at the airport
1236,15633,Myanmar National Airlines,"""I had an excellent flight""",21st March 2019,https://www.airlinequality.com/wp-content/uploads/2019/03/20181219_131210-e1553027509600-500x500.jpg,6.87294340133667,airliner,a plane parked on the tarmacl runway
1237,15638,Myanmar National Airlines,"""meal is great but simple""",8th December 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/24824465_1541042475976156_781747907_n-500x500.jpg,7.817696571350098,wing,a view of the clouds from an airplane window
1238,15642,Myanmar National Airlines,"""enjoy it for a 2.5 hour flight""",15th August 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMAG1216-1-500x500.jpg,6.729909896850586,wing,a view of the wing of an airplane
1239,15646,NAM Air,"""a dirty and poorly maintained plane""",5th January 2023,https://www.airlinequality.com/wp-content/uploads/2023/01/3646568A-C4B6-4D1D-A69B-259CB252C684-e1672907251347-480x500.jpeg,5.5603203773498535,stretcher,a seat with a blue cover on it
1240,15647,NAM Air,"""enjoyed my flight""",12th July 2022,https://www.airlinequality.com/wp-content/uploads/2022/07/20220712_050937-500x500.jpg,7.233722686767578,airliner,a white airplane with the word air on it
1241,15675,Nauru Airlines,"""staff friendly and hospitable""",28th December 2018,https://www.airlinequality.com/wp-content/uploads/2018/12/2018-12-26-23-52-00-F712E4E9-FEB0-497D-9197-AA22689801E3-500x500.jpeg,6.528390884399414,airliner,a blue and white airplane on the tarmacl tarmacl runway
1242,15677,Nepal Airlines,“I urge Nepal Airlines to take responsibility”,16th March 2025,https://www.airlinequality.com/wp-content/uploads/2025/03/IMG_3433-500x500.jpeg,5.6766510009765625,abacus,the departure board at the airport
1243,15686,Nepal Airlines,"""good idea to try Nepal Airlines""",10th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/ED6BD17F-AA3E-4FF0-8B01-24EEFD537A22-500x500.jpeg,5.808235168457031,meatloaf,a tray with food on it
1244,15706,Nepal Airlines,"""smiling inflight service""",15th October 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/2016-10-15_111621-328x500.jpg,7.3302903175354,suit,a man in a suit and tie
1245,15721,NIKI,"""a nice short journey """,30th December 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_20160917_094654-500x500.jpg,5.981094837188721,airliner,a virgin airlines plane parked at an airport
1246,15726,NIKI,"""nice onboard service""",26th June 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/20160618_193713-500x500.jpg,6.849264144897461,wing,the wing of an airplane flying over the ocean
1247,15760,Nile Air,"""quite an acceptable airline""",12th February 2019,https://www.airlinequality.com/wp-content/uploads/2019/02/2019-02-11-12-25-49-nile1-500x500.jpg,6.1084885597229,military aircraft,a plane parked on the tarmacl tarmacl airport tarmacl airport tarmacl airport
1248,15762,Nok Air,"""did the job perfectly""",27th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_6390-500x500.jpeg,7.537380695343018,airliner,a plane is parked at an airport terminal
1249,15776,Nok Air,"""No complaints at all""",30th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/CD873E90-E8A1-4DE1-A8F0-091A0ACAD06D-500x500.jpeg,6.785121440887451,military aircraft,a plane is parked on the tarmacl runway
1250,15781,Nok Air,"""For a 50 minute I couldn’t complain""",4th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/45FE05DA-3388-4804-9196-914425FB746B-500x500.jpeg,6.1307053565979,airliner,a plane with a colorful painted face on it
1251,15790,Nok Air,"""Everything about the flight was – low cost""",7th October 2022,https://www.airlinequality.com/wp-content/uploads/2022/10/2022.09.24-Flight-Nok-Air-DMK-to-HKT-Seatback-500x500.jpg,7.240366458892822,printer,a printer with a yellow label on it
1252,15792,Nok Air,"""price for the route is ridiculous""",31st August 2022,https://www.airlinequality.com/wp-content/uploads/2022/08/A1F81D77-F856-43FD-B1F8-66C1D3F6D923-500x500.jpeg,4.280752658843994,turnstile,the front desk at the airport
1253,15831,Nok Air,"""seats are reasonably comfortable"" ",19th April 2018,https://www.airlinequality.com/wp-content/uploads/2018/04/IMG_20180414_173032-500x500.jpg,6.148495674133301,airliner,a plane on the tar
1254,15832,Nok Air,"""worn out seat, dirty windows""",15th March 2018,https://www.airlinequality.com/wp-content/uploads/2018/03/IMG_0936-Medium-500x500.jpg,4.932204246520996,rain barrel,a person sitting in a seat with a tablet
1255,15834,Nok Air,"""in general it was comfortable""",28th January 2018,https://www.airlinequality.com/wp-content/uploads/2014/08/0EDF4A02-5C15-47C4-9D7E-9319166D36B3-500x500.jpeg,5.992563247680664,airship,a plane with a cartoon face on it
1256,15838,Nok Air,"""the last time I book this company""",19th November 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/20171118_093932-1-500x500.png,-1.0,error,a table with a number of different items
1257,15841,Nok Air,"""impressed me a great deal""",4th June 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/P1010317-1-500x500.jpg,8.678484916687012,wing,the sun is setting over the clouds
1258,15844,Nok Air,"""lovely airline""",21st April 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/image-2238-500x500.jpeg,3.958903551101685,tool kit,a box of food and a bag of food
1259,15846,Nok Air,"""poor apologies at the counter""",14th March 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_3838-e1489503098891-500x500.jpg,4.537454605102539,stage,the lobby of the new building
1260,15856,Nok Air,"""my last time with Nok Air""",10th May 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/Nok-Air-500x299.png,-1.0,error,nokia premium premium premium premium premium premium premium premium premium premium premium premium premium premium premium premium premium premium premium
1261,15865,Nordavia,""" airline is very good""",18th October 2018,https://www.airlinequality.com/wp-content/uploads/2018/10/IMG_20180222_095643-1-500x500.jpg,5.139933109283447,crane (machine),a view of an airport from inside a window
1262,15870,Nordica,"""legroom is more than okay""",6th December 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_20170927_130947-500x500.jpg,6.227435111999512,airliner,a white plane
1263,15888,Norse Atlantic Airways,"“Norse is a big NO, NO”",26th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/20240925_214606-500x500.jpg,6.0392889976501465,baguette,a sandwich with a piece of bread on it
1264,15891,Norse Atlantic Airways,"""charged $85 dollars for my personal item""",9th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_7696-500x500.jpeg,6.441299915313721,wheelbarrow,a blue plastic cup holder with a black plastic cup holder
1265,15924,Norse Atlantic Airways,"""experience was extremely disappointing""",3rd June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_-20240529_162710-500x500.jpg,7.5315375328063965,clogs,a person ' s foot on a carpet
1266,15928,Norse Atlantic Airways,"""utterly disappointing experience""",28th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_3651-500x500.jpeg,5.4437737464904785,airliner,the interior of an airplane with people sitting on seats
1267,15949,Norse Atlantic Airways,"""The crew was friendly""",4th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG_7830-500x500.jpeg,5.017706394195557,spotlight,a plane flying over the clouds with the sun shining
1268,15957,Norse Atlantic Airways,"""was expecting a little bit more""",8th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/20231126_183357-500x500.jpg,8.47684097290039,automated teller machine,a screen showing the aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora
1269,15960,Norse Atlantic Airways,“great service”,25th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_9700-500x500.jpeg,4.649874210357666,oxygen mask,a man sitting on an airplane with his feet up
