,RowId,Airline Name,Review_Title,Review Date,Top Review Image Url,img_resnet50_score,img_resnet50_label
11673,11673,Hong Kong Airlines,"""definitely fly them again""",9th April 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/DSC04825ar-500x500.jpg,5.5339531898498535,carbonara
11676,11676,Hong Kong Airlines,"""service is nice as a whole""",3rd February 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/12bb265acfab8649560f1237cd7a473b_-500x500.jpg,6.548545837402344,plate
11683,11683,Hong Kong Airlines,"""5 hour flight was really delightful """,13th September 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/IMAG1719-500x500.jpg,8.360616683959961,passenger car
11696,11696,HOP!,"""hard pressed to use HOP""",3rd August 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_9658-e1501659264495-500x500.jpg,5.617949962615967,printer
11698,11698,HOP!,"""friendly crew-members""",4th January 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/20161125_101753-1-500x500.jpg,5.541345596313477,espresso
11703,11703,HOP!,"""atmosphere of the cabin pleasant""",30th March 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/HOPservice-Αντιγραφή-500x500.jpg,5.934180736541748,espresso
11731,11731,Hunnu Air,"""pleasantly appointed ATR 72""",29th August 2019,https://www.airlinequality.com/wp-content/uploads/2019/08/IMG_20190716_061131-500x500.jpg,6.303345680236816,airliner
11737,11737,Iberia,"""Flight was good and bad""",17th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_1484-500x500.jpeg,5.985692501068115,stretcher
11758,11758,Iberia,"""does not help its customers""",9th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/20240609_140517-500x500.jpg,4.976405143737793,turnstile
11763,11763,Iberia,"""improving the level of service""",5th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_1660-500x500.jpg,8.301733016967773,plate
11771,11771,Iberia,"""good and comfortable flight""",18th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/20240110_204926-500x500.jpg,7.416046619415283,plate
11772,11772,Iberia,“Poor service”,15th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG_20231226_142829-500x500.jpg,4.565327167510986,scabbard
11783,11783,Iberia,"""Seat is not comfortable""",15th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG_20230920_011531225-500x500.jpg,5.758188247680664,hot dog
11791,11791,Iberia,"""the worst possible treatment""",4th August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/66989B41-440D-425D-93D8-63D4C8FC3B4C-500x500.jpeg,6.182276725769043,home theater
11793,11793,Iberia,"""received a unusable broken stroller""",29th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/Screen-Shot-2023-07-28-at-5.30.08-PM-500x493.png,-1.0,error
11795,11795,Iberia,"""Crew first, passengers perhaps later""",21st July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG_9909-500x500.jpeg,5.937448978424072,restaurant
11798,11798,Iberia,"""entire stay in Madrid without our luggage""",7th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/C0B9085D-B792-4682-A0DA-D88F3CA7B1FF-500x500.jpg,5.861012935638428,turnstile
11800,11800,Iberia,"""Denied Boarding at Check-in counter""",19th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/VideoCapture_20230619-124642-500x500.jpg,5.182771682739258,computer keyboard
11804,11804,Iberia,"""no customer service here""",15th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/A12A3311-A075-4A1C-9B8C-DA36E79D8D8B-500x500.jpeg,5.299553871154785,menu
11811,11811,Iberia,"""most uncomfortable"" ",25th April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/20230425_191059-500x500.jpg,5.125211238861084,sock
11835,11835,Iberia Express,"""said that the case was closed""",12th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/20240923_155954-1-500x500.jpg,4.2821831703186035,sliding door
11847,11847,Iberia Express,"""Overall a pleasant experience""",2nd May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/C7B123F7-78BD-4222-84EE-3579BFB7ED0A-500x500.jpeg,7.263244152069092,airliner
11852,11852,Iberia Express,"""flight left without our bags""",16th September 2022,https://www.airlinequality.com/wp-content/uploads/2022/09/7E24F0DF-F054-4C91-B803-0EE3A69B37A1-500x500.jpeg,5.389895439147949,butcher shop
11857,11857,Iberia Express,"""Overall a very nice flight""",25th January 2022,https://www.airlinequality.com/wp-content/uploads/2022/01/IMG-3626-1-500x500.jpg,7.6119065284729,plate
11887,11887,Iberia Express,"""ground staff were really forceful""",10th February 2018,https://www.airlinequality.com/wp-content/uploads/2014/08/image-4843-e1518250800267-500x500.jpg,6.64988899230957,projector
11888,11888,Iberia Express,"""Not a comfortable experience""",5th February 2018,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_20180204_194720_712-500x500.jpg,5.638501167297363,eggnog
11889,11889,Iberia Express,"""seat comes with a charging point """,9th October 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/Socket-1-500x500.jpeg,4.481480121612549,switch
11897,11897,Iberia Express,"""the worst experience I have had""",5th June 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/3F0F1411-6D4A-4FAA-AF8F-B7AC3AE1B37F-500x500.jpg,4.681942939758301,cowboy hat
11901,11901,Iberia Express,"""penny pinching rip off""",11th November 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_3651-1-500x500.jpg,6.015072822570801,consomme
11911,11911,Iberia Express,"""meal was ok, very basic""",5th February 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/20160203_065748-e1454688018994-500x500.jpg,5.02779483795166,beer glass
11920,11920,Icelandair,"""customer service was horrific""",4th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/IMG_2758-1-500x500.jpeg,5.477834701538086,toaster
11933,11933,Icelandair,"""Everything has to paid extra""",22nd August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_20240805_005622-500x500.jpg,6.518484115600586,high-speed train
11934,11934,Icelandair,"""absolutely the worst""",16th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_0771-500x500.jpeg,5.203896522521973,rain barrel
11936,11936,Icelandair,"""take away carryon bags""",14th July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/IMG_7408-500x500.jpeg,-1.0,error
11949,11949,Icelandair,"""most austere conditions""",9th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/20240104_121042-500x500.jpg,4.462821960449219,Windsor tie
11952,11952,Icelandair,"""express our sincere gratitude"" ",18th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/Icelandair.jpg,6.074347972869873,airliner
11982,11982,Icelandair,"""staff is rude and disrespectful""",14th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/image-62-500x500.jpg,5.11208963394165,iPod
12016,12016,Insel Air,"""3 drastic schedule changes""",16th February 2019,https://www.airlinequality.com/wp-content/uploads/2019/02/2019-02-16-05-01-48-Screenshot_20190212-203714-500x500.png,-1.0,error
12030,12030,Insel Air,"""zero stars would be appropriate""",11th January 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/Delay-would-become-even-worse-later-1.jpg,7.87919807434082,television
12034,12034,Insel Air,"""treat their customers like dirt""",29th November 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/20161003_112858-500x500.jpg,6.324581623077393,digital clock
12046,12046,Insel Air,"""staff were average at best""",9th July 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-1299-e1468097048757-500x500.jpeg,6.024916648864746,packet
12050,12050,Insel Air,"""don't use Insel Air""",1st June 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-956-e1464767494163-500x500.jpeg,6.382147312164307,limousine
12059,12059,Insel Air,Insel Air customer review,31st January 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_20160129_172607-500x500.jpg,7.189843654632568,wing
12166,12166,Interjet,"""Cannot be trusted""",3rd February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/20200114_085111_Film1-500x500.jpg,4.292016983032227,buckle
12182,12182,Interjet,"""worst travelling experience""",9th November 2019,https://www.airlinequality.com/wp-content/uploads/2019/11/20191025_224802-500x500.jpg,4.553900718688965,shoe store
12195,12195,Interjet,"""does not care about customer service""",5th September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/INTERJET-500x500.jpeg,4.817622184753418,tray
12215,12215,Iran Air,"""Food was amazing""",19th January 2020,https://www.airlinequality.com/wp-content/uploads/2020/01/1-500x500.jpeg,5.030384063720703,digital watch
12222,12222,Iran Air,"""the worst experience""",12th May 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-805-e1463061734956-500x500.jpeg,5.606145858764648,backpack
12225,12225,Iran Air,"""staff professional and very friendly""",4th September 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_7045-500x500.jpg,5.255430221557617,carton
12279,12279,Iraqi Airways,"""flight is delayed for 11 hours""",10th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/9479BCF6-94C4-4686-BC37-B026B8CDE299-500x500.jpeg,5.957424640655518,automated teller machine
12280,12280,Iraqi Airways,"""satisfied with my flight""",23rd March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/IMG_3416-500x500.jpeg,6.506360054016113,CRT screen
12338,12338,ITA Airways,"""return flight was a nightmare""",11th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/20240906_061833-1-500x373.jpg,5.407987594604492,mail bag
12347,12347,ITA Airways,"""must be the worst airline""",9th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/image-24-500x500.jpg,4.0732622146606445,CD player
12364,12364,ITA Airways,"""boarding was disorganized""",2nd July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/image-9-500x500.jpg,5.809876441955566,CRT screen
12375,12375,ITA Airways,"""least amount of utility possible""",22nd May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_3220-500x500.jpeg,5.87187385559082,shower curtain
12380,12380,ITA Airways,“legroom is the worst”,30th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_3374-500x500.jpg,8.390897750854492,seat belt
12386,12386,ITA Airways,"""flight was very comfortable""",26th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/bb47a773-a37c-42b2-9362-b6d7039afca5-500x500.jpeg,7.560731887817383,coffee mug
12393,12393,ITA Airways,"""my Luggage got scratched",25th February 2024,https://www.airlinequality.com/wp-content/uploads/2024/02/image-37-500x500.jpg,5.500583648681641,vacuum cleaner
12400,12400,ITA Airways,“staff gave us no concrete information”,9th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/20240106_225652-500x500.jpg,5.928718090057373,library
12411,12411,Japan Airlines,"""wholeheartedly recommending them""",19th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/PXL_20241218_093211791-500x500.png,4.779666900634766,home theater
12417,12417,Japan Airlines,"""Service friendly and polite"" ",25th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/JAL-1-500x500.jpg,5.334224700927734,baluster
12418,12418,Japan Airlines,"""very underwhelming experience""",24th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_1028-500x500.jpeg,6.297780513763428,plate
12423,12423,Japan Airlines,"""happy to find my favorite Japanese sake"" ",30th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG20240102053302-scaled-e1706596400504-500x500.jpg,5.130649566650391,packet
12440,12440,Japan Airlines,"""did not serve me the meal""",13th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/A6D33D1F-65E2-4EF3-AA80-31CC83678D7B-500x500.jpg,7.054426193237305,monitor
12452,12452,Japan Airlines,"""Absolutely fantastic trip""",11th January 2023,https://www.airlinequality.com/wp-content/uploads/2023/01/IMG_20221229_121818-500x500.jpg,5.604312896728516,television
12462,12462,Japan Airlines,"""thankful for their hospitality and care""",22nd August 2022,https://www.airlinequality.com/wp-content/uploads/2022/08/D0515FBF-3041-41C4-AB2C-6DB91977471F-500x500.jpeg,5.820159912109375,wing
12463,12463,Japan Airlines,"""I had a great flight back home""",10th August 2022,https://www.airlinequality.com/wp-content/uploads/2022/08/Tomoko-JAL-500x500.jpg,4.899037837982178,barbell
12472,12472,Japan Airlines,"""food portions were very small""",23rd March 2022,https://www.airlinequality.com/wp-content/uploads/2022/03/PXL_20220308_150024963-500x500.jpg,6.426983833312988,meatloaf
12473,12473,Japan Airlines,"""wonderful and superb customer service""",12th March 2022,https://www.airlinequality.com/wp-content/uploads/2022/03/B803A402-C9C1-48F9-9C31-C6211B7EFEAE-500x500.jpeg,6.97981071472168,wing
12475,12475,Japan Airlines,"""seat in Premium Economy is narrow""",26th January 2022,https://www.airlinequality.com/wp-content/uploads/2022/01/446750BE-2198-4DDA-B349-05BF3595CFDF-500x500.jpeg,5.578498363494873,packet
12476,12476,Japan Airlines,"""avoid their Premium Economy""",31st December 2021,https://www.airlinequality.com/wp-content/uploads/2021/12/A5A7EFFC-7BB2-4F55-B5D9-D8EA68A9A831-500x500.jpeg,5.918755531311035,CRT screen
12482,12482,Japan Airlines,Japan Airlines customer review,13th June 2021,https://www.airlinequality.com/wp-content/uploads/2021/06/Snapshot_184-500x500.png,-1.0,error
12483,12483,Japan Airlines,"""all my expectations were overly met""",13th June 2021,https://www.airlinequality.com/wp-content/uploads/2021/06/Snapshot_204-500x500.png,-1.0,error
12486,12486,Japan Airlines,"""this airline deserves a five-star review""",16th January 2021,https://www.airlinequality.com/wp-content/uploads/2021/01/FD10E042-543A-40CA-BE3B-10A8CAF94DA9-500x500.jpeg,4.958213806152344,packet
12494,12494,Japan Airlines,"""gave us no information""",1st February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/IMG_4248-500x500.jpeg,6.392476558685303,dining table
12496,12496,Japan Airlines,"""best economy class experiences""",13th January 2020,https://www.airlinequality.com/wp-content/uploads/2020/01/WeChat-Image_20200112161020-500x500.jpg,5.894892692565918,menu
12499,12499,Japan Airlines,"""JAL is not a disappointment""",2nd January 2020,https://www.airlinequality.com/wp-content/uploads/2020/01/AF1BE54E-4A91-421C-91E3-749F7C410605-500x500.jpeg,4.826671600341797,eggnog
12507,12507,Japan Airlines,"""it's totally worth it""",24th October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/IMG_20191022_110855-500x500.jpg,5.098677635192871,CRT screen
12519,12519,Jazeera Airways,"""Poor service at airport and onboard""",11th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/1678546251337358765573012035500-500x500.jpg,6.928162097930908,turnstile
12689,12689,Jet Airways,"""worst experience for me""",20th October 2018,https://www.airlinequality.com/wp-content/uploads/2018/10/Capture-1-500x500.png,-1.0,error
12721,12721,Jet2.com,"""Will never fly jet2 again"" ",20th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG_7434-500x500.jpeg,4.102283000946045,sink
12736,12736,Jet2.com,"""Terrible service Jet2""",27th May 2022,https://www.airlinequality.com/wp-content/uploads/2022/05/5F7E4EA5-7CA6-4983-84BA-D4D2C37D292C-500x500.jpeg,6.244171619415283,running shoe
12777,12777,Jet2.com,"""Jet2 is perfectly decent""
",28th May 2019,https://www.airlinequality.com/wp-content/uploads/2019/05/IMG_20190526_000234-Reduce-500x500.jpg,6.271883010864258,bobsleigh
12780,12780,Jet2.com,"""Catastrophic experience""",24th May 2019,https://www.airlinequality.com/wp-content/uploads/2019/05/15586378331851646865479921408779-500x500.jpg,5.524334907531738,modem
12785,12785,Jet2.com,"""Very comfortable flight""",25th March 2019,https://www.airlinequality.com/wp-content/uploads/2019/03/D7523C5D-4DD0-4AFA-ACFB-1BF376D37DB7-e1553439181699-500x500.jpeg,5.776341915130615,wing
12854,12854,Jetblue Airways,"""amazing legroom""",7th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_0134-500x500.jpeg,6.556723117828369,packet
12859,12859,Jetblue Airways,"""my case was denied"" ",20th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/1722886269530468001-500x500.jpg,4.8000168800354,neck brace
12862,12862,Jetblue Airways,"""Worst travel experience"" ",14th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_2318-500x500.png,6.354980945587158,website
12865,12865,Jetblue Airways,"""seats were very comfortable""",11th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_8293-500x500.jpeg,6.2207770347595215,airliner
12906,12906,Jetblue Airways,"""the seat was completely broken""",14th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/jetlblueIssue-500x500.jpg,6.323762893676758,automated teller machine
12913,12913,Jetblue Airways,"""I am furious at my treatment from this airline""",26th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/Screenshot_20230926-104649-500x500.png,-1.0,error
12915,12915,Jetblue Airways,"""they wanted us to buy a new flight""",13th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/IMG_8967-500x500.png,4.790882587432861,library
12932,12932,JetSmart,“Unfriendly crew”,21st October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG_20241005_145329_edit_2835785397874055-500x500.jpg,6.208910942077637,airliner
12937,12937,JetSmart,"""the worst flight""",11th July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/JetSmartseat-500x500.jpeg,6.4230637550354,seat belt
12941,12941,JetSmart,"""No solution offered""",3rd March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/TimePhoto_20240302_182714-500x500.jpg,6.204044818878174,baguette
12944,12944,JetSmart,"""Terrible service and customer service""",21st November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/ce62f8e5-f68e-4c5d-9a7e-8d8fa3950f3e-500x500.jpeg,5.411712169647217,toilet paper
12949,12949,JetSmart,"""100 euros extra for our luggage""",18th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/IMG_1947-500x500.jpeg,6.803238391876221,printer
12968,12968,Jetstar Airways,"""the stupidest airline""",19th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/20241119_183355-500x500.jpg,7.603087902069092,turnstile
12973,12973,Jetstar Airways,"""just not worth the trouble""",18th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/5d17c6fa-9f97-4af6-8f22-c19c1f65a98e-500x500.jpg,5.403294086456299,crane (machine)
12983,12983,Jetstar Airways,“Well done Jetstar!”,24th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/448763819_800492182172105_8212244965823342875_n-500x500.jpg,6.7342848777771,wing
13007,13007,Jetstar Airways,"""Horrible experience overall""",26th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_3786-500x500.jpeg,6.7428693771362305,turnstile
13013,13013,Jetstar Airways,"""was not a pleasant experience""",13th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/20231111_155136-500x500.jpg,4.036373138427734,cocktail shaker
13018,13018,Jetstar Airways,"""No longer low price""",21st October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG_0007-500x500.jpeg,4.669700622558594,tray
13031,13031,Jetstar Airways,"""crew look depressed and stressed""",10th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/16943129045284116416673921766984-500x500.jpg,5.751682758331299,shoe store
13060,13060,Jetstar Asia,"""Boarding was chaotic""",14th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/a52a6ba9-c1d5-4141-be58-c4006bb674e3-500x500.jpeg,6.062202453613281,wing
13076,13076,Jetstar Asia,"""such a wonderful staff""",7th May 2021,https://www.airlinequality.com/wp-content/uploads/2021/05/C2819E92-40FD-4B99-B1FC-50632B4C8F0B-500x500.jpeg,6.753514289855957,wing
13094,13094,Jetstar Asia,"""No service recovery""",10th December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/3CE5479F-778E-4375-8172-B663ED6DF481-500x500.jpeg,5.208622455596924,envelope
13135,13135,Jetstar Asia,"""money hungry company""",18th May 2018,https://www.airlinequality.com/wp-content/uploads/2018/05/image-121-500x500.jpg,6.165486812591553,mail bag
13154,13154,Jetstar Asia,"""broke emergency regulations""",4th December 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_5072-e1480779640149-500x500.jpg,8.798368453979492,airliner
13170,13170,Jetstar Japan,"""left almost all passengers’ baggage""",5th February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/1B14F991-4F75-477D-8A90-73B6C412DDB8-500x500.jpeg,5.149207592010498,library
13173,13173,Jetstar Japan,"""check the weight from the bag""",21st October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/61F9E0BF-1620-44F2-A420-3E6F3483DC19-500x500.jpeg,5.269944667816162,plastic bag
13187,13187,Jetstar Japan,"""only 0.5cm too wide""",15th August 2018,https://www.airlinequality.com/wp-content/uploads/2018/08/9C3CDEE6-B168-4412-BD08-48B15D7EF598-500x500.jpeg,4.177489757537842,barbell
13209,13209,Jetstar Pacific,"""experience was just awful""",12th March 2020,https://www.airlinequality.com/wp-content/uploads/2020/03/63FF8BA0-4170-48E3-B6F2-F9234BD13EE3-500x500.jpeg,4.575742721557617,toaster
13218,13218,Jetstar Pacific,"""no room for legs at all""",28th September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/IMG_20190927_135458-e1569587717389-500x500.jpg,4.073262691497803,planetarium
13222,13222,Jetstar Pacific,"""legroom was the absolute minimum""",19th April 2019,https://www.airlinequality.com/wp-content/uploads/2019/04/20190418_132442-500x500.jpg,4.598145961761475,bathtub
13322,13322,Jin Air,"""the best low cost airline""",25th March 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/DSC06220-500x500.jpg,4.942785263061523,tray
13345,13345,Jordan Aviation,"""They are an unprofessional nightmare""",4th September 2021,https://www.airlinequality.com/wp-content/uploads/2021/09/BB18C34E-8414-4E34-A548-91E87D4A4C0B-500x500.jpeg,-1.0,error
13423,13423,Kenya Airways,"""Worst airline I've ever dealt with""",24th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG-20241224-WA0024-500x500.jpeg,9.8536376953125,airliner
13427,13427,Kenya Airways,“appalled by the state of the aeroplane”,30th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/IMG_20241130_130000-500x500.jpg,5.431302547454834,plate
13452,13452,Kenya Airways,"""got to be the worst business class""",9th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_1886-scaled-e1717921285493-500x500.jpeg,5.226388454437256,plate
13457,13457,Kenya Airways,"""planes are looking shoddy on the inside"" ",3rd May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/IMG_8779-500x500.jpg,4.676107883453369,desktop computer
13460,13460,Kenya Airways,“FAs managed well the full flight”,2nd April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/KQ-exit-space-on-B788-from-BKK-500x500.jpg,4.363637447357178,photocopier
13463,13463,Kenya Airways,"""incredibly disappointing""",4th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/KENYA-3-GI-371x500.png,-1.0,error
13468,13468,Kenya Airways,"""Avoid this airline like the plague""",20th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG_8346-500x500.jpeg,5.506086349487305,scoreboard
13474,13474,Kenya Airways,"""zero customer service""",15th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_20231213_130152-500x500.jpg,4.143603801727295,backpack
13478,13478,Kenya Airways,"""Very good value for money""",26th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/20231125_184136-500x480.jpg,4.931160926818848,ladle
13501,13501,Kenya Airways,"""old-style side-by-side seating""",3rd June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/IMG_7520-500x500.jpg,4.955093860626221,plate
13505,13505,Kenya Airways,"""Will fly them again""",29th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/20230326_191916-450x500.jpg,5.986019611358643,red wine
13522,13522,KLM Royal Dutch Airlines,"“customer service is unhelpful, dismissive”",27th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/Repair-500x500.jpeg,4.6399970054626465,can opener
13535,13535,KLM Royal Dutch Airlines,"""never recommend this airline""",20th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/image-50-500x500.jpg,5.418923854827881,website
13540,13540,KLM Royal Dutch Airlines,“flight attendants were fantastic”,18th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/FB_IMG_1729265868158-500x500.jpg,7.012953281402588,seat belt
13544,13544,KLM Royal Dutch Airlines,"""no announcement nor an apology""",4th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/20241003_172601-1-500x500.jpg,5.963568687438965,shoe store
13550,13550,KLM Royal Dutch Airlines,"""cancelled my return flight""",12th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/Screenshot-2024-08-12-135253-1-500x500.png,-1.0,error
13553,13553,KLM Royal Dutch Airlines,"""an exceptional experience""",9th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/8992caef-9d34-411e-b0d9-4842094d603b-500x500.jpeg,4.9873762130737305,packet
13562,13562,KLM Royal Dutch Airlines,"""lost my luggage 4 times""",23rd June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/IMG_1818-500x500.jpeg,6.728010654449463,Windsor tie
13587,13587,KLM Royal Dutch Airlines,"""free drinks and small snack""",14th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_2383-500x500.jpeg,4.187524318695068,minivan
13590,13590,KLM Royal Dutch Airlines,"""Seat was comfortable"" ",6th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_20240306_075042_263-500x500.webp,6.237106800079346,airliner
13600,13600,KLM Royal Dutch Airlines,"""flight attendants were very kind"" ",19th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/20240118_075813-500x500.jpg,5.123392581939697,seat belt
13605,13605,KLM Royal Dutch Airlines,“A frustrating experience”,15th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/d0cccd88-9230-4813-b9be-81b375f0c30b-500x500.jpeg,5.676310062408447,website
13620,13620,KM Malta Airlines,"""best business class product""",13th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG_20241011_123827-1-500x500.jpg,6.499580383300781,menu
13621,13621,KM Malta Airlines,"""service is shockingly bad""",21st September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/20240919_182537-01-1-500x500.jpg,6.862662315368652,wing
13634,13634,Korean Air,"""three seats to myself""",1st June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/HKGmeal-500x500.jpg,6.81933069229126,plate
13644,13644,Korean Air,“it was a solid experience”,6th January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/KakaoTalk_20240105_032738527_02-500x500.jpg,6.072789192199707,plate
13653,13653,Korean Air,"""Five stars service and friendliness""",19th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/20230619_070648-500x500.jpg,4.593438148498535,jeans
13654,13654,Korean Air,"""flight attendants super polite""",6th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG_20230527_022147-500x500.jpg,7.775914669036865,lab coat
13655,13655,Korean Air,"""they switched up on us at the last minute""",20th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/image-89-500x500.jpg,4.671557426452637,joystick
13660,13660,Korean Air,"""crew were efficient and friendly""",9th April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/A676D14B-9DC7-48B2-98ED-D6B55956549E-500x500.jpeg,5.705629825592041,waste container
13662,13662,Korean Air,"""Prestige class? I don’t think so""",18th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/EE994782-9451-4E56-AD39-CF41563357E6-500x500.jpeg,6.595166206359863,stretcher
